30	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:06	11.84	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 30 -s U_08 -t movieTP -d hbn
26	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:06	11.89	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 26 -s U_08 -t movieTP -d hbn
31	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:06	11.94	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 31 -s U_08 -t movieTP -d hbn
24	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:06	11.90	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 24 -s U_08 -t movieTP -d hbn
27	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:06	11.93	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 27 -s U_08 -t movieTP -d hbn
25	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:06	12.05	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 25 -s U_08 -t movieTP -d hbn
23	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:06	12.02	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 23 -s U_08 -t movieTP -d hbn
28	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:06	12.06	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 28 -s U_08 -t movieTP -d hbn
29	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:06	12.21	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 29 -s U_08 -t movieTP -d hbn
40	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	13.61	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 3 -s U_09 -t movieTP -d hbn
12	1	r812u15n01.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	13.74	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 12 -s U_08 -t movieTP -d hbn
13	1	r812u15n01.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	13.77	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 13 -s U_08 -t movieTP -d hbn
39	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	13.86	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 2 -s U_09 -t movieTP -d hbn
34	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	13.90	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 34 -s U_08 -t movieTP -d hbn
6	1	r812u15n01.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	13.92	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 6 -s U_08 -t movieTP -d hbn
10	1	r812u15n01.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	13.93	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 10 -s U_08 -t movieTP -d hbn
7	1	r812u15n01.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	13.94	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 7 -s U_08 -t movieTP -d hbn
5	1	r812u15n01.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	13.97	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 5 -s U_08 -t movieTP -d hbn
8	1	r812u15n01.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	14.00	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 8 -s U_08 -t movieTP -d hbn
11	1	r812u15n01.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	14.00	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 11 -s U_08 -t movieTP -d hbn
38	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	14.06	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 1 -s U_09 -t movieTP -d hbn
32	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	14.07	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 32 -s U_08 -t movieTP -d hbn
36	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	14.08	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 36 -s U_08 -t movieTP -d hbn
37	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	14.09	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 0 -s U_09 -t movieTP -d hbn
35	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	14.09	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 35 -s U_08 -t movieTP -d hbn
33	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	14.14	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 33 -s U_08 -t movieTP -d hbn
9	1	r812u15n01.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:08	14.10	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 9 -s U_08 -t movieTP -d hbn
21	1	r812u15n02.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:10	16.30	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 21 -s U_08 -t movieTP -d hbn
17	1	r812u15n02.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:10	16.31	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 17 -s U_08 -t movieTP -d hbn
22	1	r812u15n02.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:10	16.32	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 22 -s U_08 -t movieTP -d hbn
15	1	r812u15n02.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:10	16.35	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 15 -s U_08 -t movieTP -d hbn
16	1	r812u15n02.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:11	16.43	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 16 -s U_08 -t movieTP -d hbn
18	1	r812u15n02.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:11	16.44	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 18 -s U_08 -t movieTP -d hbn
20	1	r812u15n02.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:11	16.44	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 20 -s U_08 -t movieTP -d hbn
14	1	r812u15n02.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:11	16.51	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 14 -s U_08 -t movieTP -d hbn
19	1	r812u15n02.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:11	16.51	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 19 -s U_08 -t movieTP -d hbn
0	1	r811u15n04.milgram.ycrc.yale.edu	2025-06-08 10:28:54	2025-06-08 10:29:20	25.88	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 0 -s U_08 -t movieTP -d hbn
1	1	r811u17n03.milgram.ycrc.yale.edu	2025-06-08 10:28:56	2025-06-08 10:29:20	24.11	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 1 -s U_08 -t movieTP -d hbn
3	1	r811u17n03.milgram.ycrc.yale.edu	2025-06-08 10:28:56	2025-06-08 10:29:20	24.11	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 3 -s U_08 -t movieTP -d hbn
2	1	r811u17n03.milgram.ycrc.yale.edu	2025-06-08 10:28:56	2025-06-08 10:29:20	24.11	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 2 -s U_08 -t movieTP -d hbn
4	1	r811u17n03.milgram.ycrc.yale.edu	2025-06-08 10:28:56	2025-06-08 10:29:20	24.25	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 4 -s U_08 -t movieTP -d hbn
44	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:29:11	2025-06-08 10:29:23	11.32	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 7 -s U_09 -t movieTP -d hbn
41	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:29:11	2025-06-08 10:29:23	11.39	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 4 -s U_09 -t movieTP -d hbn
45	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:29:11	2025-06-08 10:29:23	11.44	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 8 -s U_09 -t movieTP -d hbn
47	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:29:11	2025-06-08 10:29:23	11.36	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 10 -s U_09 -t movieTP -d hbn
46	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:29:11	2025-06-08 10:29:23	11.35	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 9 -s U_09 -t movieTP -d hbn
48	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:29:11	2025-06-08 10:29:23	11.43	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 11 -s U_09 -t movieTP -d hbn
42	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:29:11	2025-06-08 10:29:23	11.44	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 5 -s U_09 -t movieTP -d hbn
49	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:29:11	2025-06-08 10:29:23	11.51	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 12 -s U_09 -t movieTP -d hbn
43	1	r812u15n03.milgram.ycrc.yale.edu	2025-06-08 10:29:11	2025-06-08 10:29:23	11.55	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 6 -s U_09 -t movieTP -d hbn
50	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:29:13	2025-06-08 10:29:23	10.09	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 13 -s U_09 -t movieTP -d hbn
62	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:29:14	2025-06-08 10:29:24	10.02	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 25 -s U_09 -t movieTP -d hbn
60	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:29:14	2025-06-08 10:29:24	10.21	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 23 -s U_09 -t movieTP -d hbn
63	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:29:14	2025-06-08 10:29:24	10.19	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 26 -s U_09 -t movieTP -d hbn
61	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:29:14	2025-06-08 10:29:24	10.23	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 24 -s U_09 -t movieTP -d hbn
66	1	r812u15n04.milgram.ycrc.yale.edu	2025-06-08 10:29:14	2025-06-08 10:29:24	10.26	python -u /gpfs/milgram/project/turk-browne/users/elb77//task_dim/atlas_isc.py -i 29 -s U_09 -t movieTP -d hbn
