1	0	r812u07n03.milgram.hpc.yale.internal	2023-07-28 12:25:20	2023-07-28 12:40:21	900.64	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t BRONX -i 0 -r 5 -s 0
2	0	r812u07n03.milgram.hpc.yale.internal	2023-07-28 12:40:25	2023-07-28 13:02:50	1345.47	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t FORGOT -i 0 -r 5 -s 0
3	0	r812u01n05.milgram.hpc.yale.internal	2023-07-28 12:59:14	2023-07-28 13:08:41	567.29	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t PIEMANPNI -i 0 -r 5 -s 0
5	0	r812u01n05.milgram.hpc.yale.internal	2023-07-28 13:08:46	2023-07-28 13:21:22	756.47	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t BRONX -i 1 -r 5 -s 0
4	0	r812u07n03.milgram.hpc.yale.internal	2023-07-28 13:02:54	2023-07-28 13:24:22	1287.54	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t BLACK -i 1 -r 5 -s 0
7	0	r812u01n05.milgram.hpc.yale.internal	2023-07-28 13:21:27	2023-07-28 13:30:53	566.13	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t PIEMANPNI -i 1 -r 5 -s 0
6	0	r812u01n06.milgram.hpc.yale.internal	2023-07-28 13:20:22	2023-07-28 13:39:05	1122.73	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t FORGOT -i 1 -r 5 -s 0
9	0	r812u01n05.milgram.hpc.yale.internal	2023-07-28 13:30:57	2023-07-28 13:43:33	755.42	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t BRONX -i 2 -r 5 -s 0
8	0	r812u07n03.milgram.hpc.yale.internal	2023-07-28 13:24:26	2023-07-28 13:45:49	1282.90	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t BLACK -i 2 -r 5 -s 0
10	0	r812u01n06.milgram.hpc.yale.internal	2023-07-28 13:39:10	2023-07-28 13:59:21	1211.30	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t FORGOT -i 2 -r 5 -s 0
11	0	r812u01n06.milgram.hpc.yale.internal	2023-07-28 13:59:26	2023-07-28 14:09:56	630.84	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t PIEMANPNI -i 2 -r 5 -s 0
12	0	r812u01n06.milgram.hpc.yale.internal	2023-07-28 14:10:01	2023-07-28 14:29:48	1187.66	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t BLACK -i 3 -r 5 -s 0
13	0	r812u01n06.milgram.hpc.yale.internal	2023-07-28 14:29:53	2023-07-28 14:43:53	839.84	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t BRONX -i 3 -r 5 -s 0
15	0	r811u01n07.milgram.hpc.yale.internal	2023-07-28 14:43:57	2023-07-28 14:54:58	660.70	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t PIEMANPNI -i 3 -r 5 -s 0
14	0	r812u01n05.milgram.hpc.yale.internal	2023-07-28 14:36:21	2023-07-28 14:55:01	1120.12	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t FORGOT -i 3 -r 5 -s 0
17	0	r811u01n07.milgram.hpc.yale.internal	2023-07-28 14:55:03	2023-07-28 15:09:38	875.75	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t BRONX -i 4 -r 5 -s 0
16	0	r812u01n06.milgram.hpc.yale.internal	2023-07-28 14:50:53	2023-07-28 15:10:49	1195.68	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t BLACK -i 4 -r 5 -s 0
18	0	r812u01n05.milgram.hpc.yale.internal	2023-07-28 14:55:06	2023-07-28 15:13:32	1106.66	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t FORGOT -i 4 -r 5 -s 0
19	0	r811u01n07.milgram.hpc.yale.internal	2023-07-28 15:09:43	2023-07-28 15:20:47	663.81	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t PIEMANPNI -i 4 -r 5 -s 0
21	0	r812u01n05.milgram.hpc.yale.internal	2023-07-28 15:13:37	2023-07-28 15:26:13	756.09	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t BRONX -i 5 -r 5 -s 0
20	0	r812u01n06.milgram.hpc.yale.internal	2023-07-28 15:10:54	2023-07-28 15:30:48	1193.92	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t BLACK -i 5 -r 5 -s 0
23	0	r811u01n07.milgram.hpc.yale.internal	2023-07-28 15:20:53	2023-07-28 15:31:53	660.44	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t PIEMANPNI -i 5 -r 5 -s 0
22	0	r812u01n08.milgram.hpc.yale.internal	2023-07-28 15:16:06	2023-07-28 15:35:17	1151.10	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t FORGOT -i 5 -r 5 -s 0
25	0	r812u01n05.milgram.hpc.yale.internal	2023-07-28 15:26:18	2023-07-28 15:39:00	762.37	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t BRONX -i 6 -r 5 -s 0
27	0	r811u01n07.milgram.hpc.yale.internal	2023-07-28 15:31:59	2023-07-28 15:42:36	637.01	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_isc.py -d narratives -t PIEMANPNI -i 6 -r 5 -s 0
