3	0	r812u01n01.milgram.hpc.yale.internal	2023-07-26 12:04:49	2023-07-26 13:36:18	5489.54	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_tphate_optt_ide.py -d narratives -t PIEMANPNI -i 0 -r 5 -s 0
1	0	r811u01n07.milgram.hpc.yale.internal	2023-07-26 11:26:04	2023-07-26 13:44:06	8281.35	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_tphate_optt_ide.py -d narratives -t BRONX -i 0 -r 5 -s 0
5	0	r811u01n01.milgram.hpc.yale.internal	2023-07-26 12:38:17	2023-07-26 14:57:42	8364.96	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_tphate_optt_ide.py -d narratives -t BRONX -i 1 -r 5 -s 0
7	0	r812u07n07.milgram.hpc.yale.internal	2023-07-26 13:29:41	2023-07-26 15:01:15	5494.44	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_tphate_optt_ide.py -d narratives -t PIEMANPNI -i 1 -r 5 -s 0
11	0	r812u07n08.milgram.hpc.yale.internal	2023-07-26 13:50:49	2023-07-26 15:21:33	5444.35	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_tphate_optt_ide.py -d narratives -t PIEMANPNI -i 2 -r 5 -s 0
0	0	r812u07n07.milgram.hpc.yale.internal	2023-07-26 11:18:09	2023-07-26 15:22:36	14667.44	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_tphate_optt_ide.py -d narratives -t BLACK -i 0 -r 5 -s 0
9	0	r811u01n04.milgram.hpc.yale.internal	2023-07-26 13:46:19	2023-07-26 16:01:56	8136.75	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_tphate_optt_ide.py -d narratives -t BRONX -i 2 -r 5 -s 0
4	0	r812u07n03.milgram.hpc.yale.internal	2023-07-26 12:22:19	2023-07-26 16:11:10	13730.64	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_tphate_optt_ide.py -d narratives -t BLACK -i 1 -r 5 -s 0
2	0	r811u01n07.milgram.hpc.yale.internal	2023-07-26 11:53:48	2023-07-26 16:20:48	16020.35	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_tphate_optt_ide.py -d narratives -t FORGOT -i 0 -r 5 -s 0
15	0	r812u07n08.milgram.hpc.yale.internal	2023-07-26 15:01:23	2023-07-26 16:32:11	5447.69	srun --mpi=pmi2 python -u /gpfs/milgram/pi/turk-browne/users/elb77/task_dim/searchlight_tphate_optt_ide.py -d narratives -t PIEMANPNI -i 3 -r 5 -s 0
