age_group,mean_z,ci_lower,ci_upper,sem,std,count,mean_age_months,mean_rho,rho_ci_lower,rho_ci_upper
infant,2.428992197980857,-0.9419303422726756,5.203806183102797,1.615468589023369,0.05108560229772333,1000,12.209259259259259,0.1257925244433292,-0.05069401103999744,0.2626266118409619
U08,1.1634276411107713,0.36918874993432194,1.9576665322872207,0.40522392406961705,3.005221052620062,55,87.02952589090911,0.05862205912949319,0.01887642680647307,0.09836769145251331
8-9.5,1.1641113073737124,0.5473221458003107,1.780900468947114,0.3146883477415315,2.9012832121950933,85,106.01730691764703,0.05803657130826301,0.027168104992408404,0.08890503762411761
9.5-10.5,0.34374955013941544,-0.42192749751586955,1.1094265977947004,0.3906515549261658,2.897149470624999,55,120.3868272,0.016545713462944395,-0.02181058416978951,0.0549020110956783
10.5-12,-0.3460131131936263,-1.0416873465036312,0.34966112011637857,0.3549358333214311,3.073834483697586,75,135.00339792,-0.017260937360696296,-0.051982247274182325,0.017460372552789732
12-13.5,0.31100443314864135,-0.3075606559085373,0.92956952220582,0.3155944331924381,2.5832517685192378,67,153.70113868656716,0.015165826595241407,-0.015554531326142497,0.04588618451662531
13.5-15,-0.09789071873814227,-0.7877078525285625,0.5919264150522779,0.35194751724001033,2.8374915978627104,65,170.2677768,-0.004648020409681073,-0.03922697092789332,0.029930930108531175
15-17,-0.0937419693576502,-0.8217793363134737,0.6342953975981732,0.37144763620195076,3.085475798699636,69,192.88951773913044,-0.004333899946656841,-0.04070375501435603,0.032035955121042355
O17,-1.0641365441918789,-1.9266118311725708,-0.20166125721118688,0.44003841172484287,3.62864970174112,68,230.4807298235294,-0.05322348691857213,-0.09631792652079849,-0.010129047316345764
