Unnamed: 0,region_name,task,subject_id,measure,score,dataset,_age_raw,age_months
0,17Networks_LH_VisCent_ExStr_1,bronx,sub-127,ISC,0.0541205889575827,narratives,32,384
1,17Networks_LH_VisCent_ExStr_2,bronx,sub-127,ISC,0.0554199965717031,narratives,32,384
2,17Networks_LH_VisCent_ExStr_3,bronx,sub-127,ISC,0.093899454749525,narratives,32,384
3,17Networks_LH_VisCent_ExStr_4,bronx,sub-127,ISC,0.0564366270275839,narratives,32,384
4,17Networks_LH_VisCent_ExStr_5,bronx,sub-127,ISC,0.0076402873624562,narratives,32,384
5,17Networks_LH_VisCent_ExStr_6,bronx,sub-127,ISC,0.0368176110777516,narratives,32,384
6,17Networks_LH_VisCent_Striate_1,bronx,sub-127,ISC,-0.0430682708388792,narratives,32,384
7,17Networks_LH_VisCent_ExStr_7,bronx,sub-127,ISC,0.007955162260296,narratives,32,384
8,17Networks_LH_VisCent_ExStr_8,bronx,sub-127,ISC,0.0439401907514609,narratives,32,384
9,17Networks_LH_VisCent_ExStr_9,bronx,sub-127,ISC,0.0440877763696622,narratives,32,384
10,17Networks_LH_VisCent_ExStr_10,bronx,sub-127,ISC,-0.0279143265258801,narratives,32,384
11,17Networks_LH_VisCent_ExStr_11,bronx,sub-127,ISC,0.0458383686174976,narratives,32,384
12,17Networks_LH_VisPeri_ExStrInf_1,bronx,sub-127,ISC,0.0173554993606088,narratives,32,384
13,17Networks_LH_VisPeri_ExStrInf_2,bronx,sub-127,ISC,-0.0262962463478365,narratives,32,384
14,17Networks_LH_VisPeri_ExStrInf_3,bronx,sub-127,ISC,0.0041271428423,narratives,32,384
15,17Networks_LH_VisPeri_ExStrInf_4,bronx,sub-127,ISC,0.0181983438833575,narratives,32,384
16,17Networks_LH_VisPeri_ExStrInf_5,bronx,sub-127,ISC,0.021661904932233,narratives,32,384
17,17Networks_LH_VisPeri_StriCal_1,bronx,sub-127,ISC,-0.0956072589898407,narratives,32,384
18,17Networks_LH_VisPeri_StriCal_2,bronx,sub-127,ISC,-0.0606906188665869,narratives,32,384
19,17Networks_LH_VisPeri_ExStrSup_1,bronx,sub-127,ISC,0.0537124964471747,narratives,32,384
20,17Networks_LH_VisPeri_ExStrSup_2,bronx,sub-127,ISC,-0.0708840547319757,narratives,32,384
21,17Networks_LH_VisPeri_ExStrSup_3,bronx,sub-127,ISC,0.0420952798044253,narratives,32,384
22,17Networks_LH_VisPeri_ExStrSup_4,bronx,sub-127,ISC,-0.0059167626133472,narratives,32,384
23,17Networks_LH_VisPeri_ExStrSup_5,bronx,sub-127,ISC,0.0400531723729188,narratives,32,384
24,17Networks_LH_SomMotA_1,bronx,sub-127,ISC,0.0302231309568919,narratives,32,384
25,17Networks_LH_SomMotA_2,bronx,sub-127,ISC,0.0002015384067963,narratives,32,384
26,17Networks_LH_SomMotA_3,bronx,sub-127,ISC,0.0414341574910235,narratives,32,384
27,17Networks_LH_SomMotA_4,bronx,sub-127,ISC,0.0277155516000013,narratives,32,384
28,17Networks_LH_SomMotA_5,bronx,sub-127,ISC,-0.0068554087165115,narratives,32,384
29,17Networks_LH_SomMotA_6,bronx,sub-127,ISC,0.0374741387924025,narratives,32,384
30,17Networks_LH_SomMotA_7,bronx,sub-127,ISC,0.0238830838965543,narratives,32,384
31,17Networks_LH_SomMotA_8,bronx,sub-127,ISC,0.047666169085471,narratives,32,384
32,17Networks_LH_SomMotA_9,bronx,sub-127,ISC,0.0128005305915557,narratives,32,384
33,17Networks_LH_SomMotA_10,bronx,sub-127,ISC,0.0659057168159217,narratives,32,384
34,17Networks_LH_SomMotA_11,bronx,sub-127,ISC,0.0438588131382351,narratives,32,384
35,17Networks_LH_SomMotA_12,bronx,sub-127,ISC,0.0086336639616046,narratives,32,384
36,17Networks_LH_SomMotA_13,bronx,sub-127,ISC,0.0340546548092524,narratives,32,384
37,17Networks_LH_SomMotA_14,bronx,sub-127,ISC,0.0629595563738211,narratives,32,384
38,17Networks_LH_SomMotA_15,bronx,sub-127,ISC,0.0445012159248949,narratives,32,384
39,17Networks_LH_SomMotA_16,bronx,sub-127,ISC,0.01393976687272,narratives,32,384
40,17Networks_LH_SomMotA_17,bronx,sub-127,ISC,0.0688237493143612,narratives,32,384
41,17Networks_LH_SomMotA_18,bronx,sub-127,ISC,0.0486472349252321,narratives,32,384
42,17Networks_LH_SomMotA_19,bronx,sub-127,ISC,0.0240009975961746,narratives,32,384
43,17Networks_LH_SomMotB_Aud_1,bronx,sub-127,ISC,0.1035367784615582,narratives,32,384
44,17Networks_LH_SomMotB_Aud_2,bronx,sub-127,ISC,0.2908300692761419,narratives,32,384
45,17Networks_LH_SomMotB_Ins_1,bronx,sub-127,ISC,0.0468905302979981,narratives,32,384
46,17Networks_LH_SomMotB_S2_1,bronx,sub-127,ISC,0.0372076807526067,narratives,32,384
47,17Networks_LH_SomMotB_S2_2,bronx,sub-127,ISC,0.0807357385376995,narratives,32,384
48,17Networks_LH_SomMotB_Aud_3,bronx,sub-127,ISC,0.004600571619319,narratives,32,384
49,17Networks_LH_SomMotB_Aud_4,bronx,sub-127,ISC,0.2159988250485412,narratives,32,384
50,17Networks_LH_SomMotB_S2_3,bronx,sub-127,ISC,0.1090586764597014,narratives,32,384
51,17Networks_LH_SomMotB_S2_4,bronx,sub-127,ISC,0.1119733701988035,narratives,32,384
52,17Networks_LH_SomMotB_S2_5,bronx,sub-127,ISC,0.1015204984308586,narratives,32,384
53,17Networks_LH_SomMotB_S2_6,bronx,sub-127,ISC,0.0597178267716059,narratives,32,384
54,17Networks_LH_SomMotB_Cent_1,bronx,sub-127,ISC,-0.0141629912003016,narratives,32,384
55,17Networks_LH_SomMotB_Cent_2,bronx,sub-127,ISC,-0.0297773635430073,narratives,32,384
56,17Networks_LH_SomMotB_Cent_3,bronx,sub-127,ISC,-0.0087892270633655,narratives,32,384
57,17Networks_LH_SomMotB_Cent_4,bronx,sub-127,ISC,0.0249990539054857,narratives,32,384
58,17Networks_LH_SomMotB_Cent_5,bronx,sub-127,ISC,0.0197702457907297,narratives,32,384
59,17Networks_LH_DorsAttnA_TempOcc_1,bronx,sub-127,ISC,0.1171965999797912,narratives,32,384
60,17Networks_LH_DorsAttnA_TempOcc_2,bronx,sub-127,ISC,0.0741913823590067,narratives,32,384
61,17Networks_LH_DorsAttnA_TempOcc_3,bronx,sub-127,ISC,0.0702993850476957,narratives,32,384
62,17Networks_LH_DorsAttnA_TempOcc_4,bronx,sub-127,ISC,0.0730957356371298,narratives,32,384
63,17Networks_LH_DorsAttnA_ParOcc_1,bronx,sub-127,ISC,0.0717554894941825,narratives,32,384
64,17Networks_LH_DorsAttnA_ParOcc_2,bronx,sub-127,ISC,0.0322000607728266,narratives,32,384
65,17Networks_LH_DorsAttnA_SPL_1,bronx,sub-127,ISC,-0.0258410720704125,narratives,32,384
66,17Networks_LH_DorsAttnA_SPL_2,bronx,sub-127,ISC,0.0431696651677808,narratives,32,384
67,17Networks_LH_DorsAttnA_SPL_3,bronx,sub-127,ISC,0.0158530661281878,narratives,32,384
68,17Networks_LH_DorsAttnA_SPL_4,bronx,sub-127,ISC,0.0076121907081172,narratives,32,384
69,17Networks_LH_DorsAttnA_SPL_5,bronx,sub-127,ISC,0.0263318298384695,narratives,32,384
70,17Networks_LH_DorsAttnA_SPL_6,bronx,sub-127,ISC,0.0674291541484978,narratives,32,384
71,17Networks_LH_DorsAttnA_SPL_7,bronx,sub-127,ISC,0.0364607822232338,narratives,32,384
72,17Networks_LH_DorsAttnB_PostC_1,bronx,sub-127,ISC,0.050748944833555,narratives,32,384
73,17Networks_LH_DorsAttnB_PostC_2,bronx,sub-127,ISC,-0.0245464740700092,narratives,32,384
74,17Networks_LH_DorsAttnB_PostC_3,bronx,sub-127,ISC,0.0084450494952117,narratives,32,384
75,17Networks_LH_DorsAttnB_PostC_4,bronx,sub-127,ISC,0.0072065191400601,narratives,32,384
76,17Networks_LH_DorsAttnB_PostC_5,bronx,sub-127,ISC,0.0159723166852702,narratives,32,384
77,17Networks_LH_DorsAttnB_PostC_6,bronx,sub-127,ISC,0.0214289248118882,narratives,32,384
78,17Networks_LH_DorsAttnB_PostC_7,bronx,sub-127,ISC,0.0937598715380854,narratives,32,384
79,17Networks_LH_DorsAttnB_PostC_8,bronx,sub-127,ISC,0.1242431912319134,narratives,32,384
80,17Networks_LH_DorsAttnB_PostC_9,bronx,sub-127,ISC,0.0994756241628239,narratives,32,384
81,17Networks_LH_DorsAttnB_FEF_1,bronx,sub-127,ISC,0.0548735729947913,narratives,32,384
82,17Networks_LH_DorsAttnB_FEF_2,bronx,sub-127,ISC,0.0181122035180898,narratives,32,384
83,17Networks_LH_DorsAttnB_FEF_3,bronx,sub-127,ISC,0.0569243496143674,narratives,32,384
84,17Networks_LH_DorsAttnB_PrCv_1,bronx,sub-127,ISC,-0.0102294127225633,narratives,32,384
85,17Networks_LH_SalVentAttnA_ParOper_1,bronx,sub-127,ISC,0.050796676256839,narratives,32,384
86,17Networks_LH_SalVentAttnA_ParOper_2,bronx,sub-127,ISC,0.0690657296195193,narratives,32,384
87,17Networks_LH_SalVentAttnA_ParOper_3,bronx,sub-127,ISC,0.0629884747803054,narratives,32,384
88,17Networks_LH_SalVentAttnA_Ins_1,bronx,sub-127,ISC,0.0418707175623503,narratives,32,384
89,17Networks_LH_SalVentAttnA_Ins_2,bronx,sub-127,ISC,0.0466994235115368,narratives,32,384
90,17Networks_LH_SalVentAttnA_Ins_3,bronx,sub-127,ISC,0.0152568734146334,narratives,32,384
91,17Networks_LH_SalVentAttnA_Ins_4,bronx,sub-127,ISC,0.0755422854358706,narratives,32,384
92,17Networks_LH_SalVentAttnA_FrOper_1,bronx,sub-127,ISC,0.0555424561316109,narratives,32,384
93,17Networks_LH_SalVentAttnA_FrOper_2,bronx,sub-127,ISC,0.0860671811978925,narratives,32,384
94,17Networks_LH_SalVentAttnA_ParMed_1,bronx,sub-127,ISC,0.0234817769666875,narratives,32,384
95,17Networks_LH_SalVentAttnA_ParMed_2,bronx,sub-127,ISC,0.0303300380971319,narratives,32,384
96,17Networks_LH_SalVentAttnA_ParMed_3,bronx,sub-127,ISC,0.0725965163886553,narratives,32,384
97,17Networks_LH_SalVentAttnA_FrMed_1,bronx,sub-127,ISC,0.0764612480878777,narratives,32,384
98,17Networks_LH_SalVentAttnA_FrMed_2,bronx,sub-127,ISC,0.0629820860857437,narratives,32,384
99,17Networks_LH_SalVentAttnA_FrMed_3,bronx,sub-127,ISC,0.061986287172777,narratives,32,384
100,17Networks_LH_SalVentAttnB_PFCl_1,bronx,sub-127,ISC,-0.0308098875126886,narratives,32,384
101,17Networks_LH_SalVentAttnB_PFCl_2,bronx,sub-127,ISC,0.0233049434041238,narratives,32,384
102,17Networks_LH_SalVentAttnB_PFCl_3,bronx,sub-127,ISC,-0.0209522779039081,narratives,32,384
103,17Networks_LH_SalVentAttnB_Ins_1,bronx,sub-127,ISC,0.026041910733536,narratives,32,384
104,17Networks_LH_SalVentAttnB_Ins_2,bronx,sub-127,ISC,0.0547293945079671,narratives,32,384
105,17Networks_LH_SalVentAttnB_Ins_3,bronx,sub-127,ISC,0.0518710705209658,narratives,32,384
106,17Networks_LH_SalVentAttnB_OFC_1,bronx,sub-127,ISC,0.0015549430178903,narratives,32,384
107,17Networks_LH_SalVentAttnB_PFCmp_1,bronx,sub-127,ISC,0.0468566909828426,narratives,32,384
108,17Networks_LH_LimbicB_OFC_1,bronx,sub-127,ISC,0.0219473024928547,narratives,32,384
109,17Networks_LH_LimbicB_OFC_2,bronx,sub-127,ISC,0.0230088637687607,narratives,32,384
110,17Networks_LH_LimbicB_OFC_3,bronx,sub-127,ISC,0.012646383478008,narratives,32,384
111,17Networks_LH_LimbicB_OFC_4,bronx,sub-127,ISC,0.0336733613327169,narratives,32,384
112,17Networks_LH_LimbicB_OFC_5,bronx,sub-127,ISC,-0.0082979658120115,narratives,32,384
113,17Networks_LH_LimbicA_TempPole_1,bronx,sub-127,ISC,0.0581476124993202,narratives,32,384
114,17Networks_LH_LimbicA_TempPole_2,bronx,sub-127,ISC,0.0104576302338522,narratives,32,384
115,17Networks_LH_LimbicA_TempPole_3,bronx,sub-127,ISC,0.0338978613138147,narratives,32,384
116,17Networks_LH_LimbicA_TempPole_4,bronx,sub-127,ISC,0.0310507940338445,narratives,32,384
117,17Networks_LH_LimbicA_TempPole_5,bronx,sub-127,ISC,0.1005836013351522,narratives,32,384
118,17Networks_LH_LimbicA_TempPole_6,bronx,sub-127,ISC,0.0383519430689716,narratives,32,384
119,17Networks_LH_LimbicA_TempPole_7,bronx,sub-127,ISC,0.0717321144629246,narratives,32,384
120,17Networks_LH_ContA_Temp_1,bronx,sub-127,ISC,0.103107950868582,narratives,32,384
121,17Networks_LH_ContA_IPS_1,bronx,sub-127,ISC,-0.0318605869927798,narratives,32,384
122,17Networks_LH_ContA_IPS_2,bronx,sub-127,ISC,-0.0185141044883712,narratives,32,384
123,17Networks_LH_ContA_IPS_3,bronx,sub-127,ISC,0.0466816004931113,narratives,32,384
124,17Networks_LH_ContA_IPS_4,bronx,sub-127,ISC,0.0471964373319691,narratives,32,384
125,17Networks_LH_ContA_IPS_5,bronx,sub-127,ISC,0.0780788235484744,narratives,32,384
126,17Networks_LH_ContA_PFCd_1,bronx,sub-127,ISC,0.0340112522139409,narratives,32,384
127,17Networks_LH_ContA_PFClv_1,bronx,sub-127,ISC,-0.0283517086015606,narratives,32,384
128,17Networks_LH_ContA_PFClv_2,bronx,sub-127,ISC,-0.0086128778955516,narratives,32,384
129,17Networks_LH_ContA_PFCl_1,bronx,sub-127,ISC,0.0398986543100567,narratives,32,384
130,17Networks_LH_ContA_PFCl_2,bronx,sub-127,ISC,0.016406596260792,narratives,32,384
131,17Networks_LH_ContA_PFCl_3,bronx,sub-127,ISC,-0.0237457034954953,narratives,32,384
132,17Networks_LH_ContA_Cingm_1,bronx,sub-127,ISC,0.009214458254386,narratives,32,384
133,17Networks_LH_ContB_Temp_1,bronx,sub-127,ISC,0.0097062314094894,narratives,32,384
134,17Networks_LH_ContB_Temp_2,bronx,sub-127,ISC,0.0651897752330943,narratives,32,384
135,17Networks_LH_ContB_IPL_1,bronx,sub-127,ISC,0.1410878450928049,narratives,32,384
136,17Networks_LH_ContB_IPL_2,bronx,sub-127,ISC,0.0065700846545902,narratives,32,384
137,17Networks_LH_ContB_IPL_3,bronx,sub-127,ISC,0.0558713085228738,narratives,32,384
138,17Networks_LH_ContB_PFCd_1,bronx,sub-127,ISC,-0.0119491292700661,narratives,32,384
139,17Networks_LH_ContB_PFClv_1,bronx,sub-127,ISC,0.0258264497743679,narratives,32,384
140,17Networks_LH_ContB_PFClv_2,bronx,sub-127,ISC,-0.0462961197632445,narratives,32,384
141,17Networks_LH_ContB_PFClv_3,bronx,sub-127,ISC,0.0254593962829744,narratives,32,384
142,17Networks_LH_ContB_PFCmp_1,bronx,sub-127,ISC,0.014656222220717,narratives,32,384
143,17Networks_LH_ContC_pCun_1,bronx,sub-127,ISC,0.1283345002937554,narratives,32,384
144,17Networks_LH_ContC_pCun_2,bronx,sub-127,ISC,0.078226278647761,narratives,32,384
145,17Networks_LH_ContC_pCun_3,bronx,sub-127,ISC,0.0263905562970766,narratives,32,384
146,17Networks_LH_ContC_Cingp_1,bronx,sub-127,ISC,0.0579762324444337,narratives,32,384
147,17Networks_LH_ContC_Cingp_2,bronx,sub-127,ISC,0.0549192012822254,narratives,32,384
148,17Networks_LH_DefaultA_IPL_1,bronx,sub-127,ISC,0.1534179334328907,narratives,32,384
149,17Networks_LH_DefaultA_IPL_2,bronx,sub-127,ISC,0.1575842150321133,narratives,32,384
150,17Networks_LH_DefaultA_PFCd_1,bronx,sub-127,ISC,0.1146491109307131,narratives,32,384
151,17Networks_LH_DefaultA_PFCd_2,bronx,sub-127,ISC,0.0688095136216273,narratives,32,384
152,17Networks_LH_DefaultA_PFCd_3,bronx,sub-127,ISC,-0.0091867076401188,narratives,32,384
153,17Networks_LH_DefaultA_pCunPCC_1,bronx,sub-127,ISC,0.0887443697165318,narratives,32,384
154,17Networks_LH_DefaultA_pCunPCC_2,bronx,sub-127,ISC,0.0683303249997888,narratives,32,384
155,17Networks_LH_DefaultA_pCunPCC_3,bronx,sub-127,ISC,0.0135824237035219,narratives,32,384
156,17Networks_LH_DefaultA_pCunPCC_4,bronx,sub-127,ISC,0.0734527273154211,narratives,32,384
157,17Networks_LH_DefaultA_pCunPCC_5,bronx,sub-127,ISC,0.0213497909767283,narratives,32,384
158,17Networks_LH_DefaultA_pCunPCC_6,bronx,sub-127,ISC,0.1590028323569675,narratives,32,384
159,17Networks_LH_DefaultA_pCunPCC_7,bronx,sub-127,ISC,0.0125040193341053,narratives,32,384
160,17Networks_LH_DefaultA_PFCm_1,bronx,sub-127,ISC,0.0969208711085268,narratives,32,384
161,17Networks_LH_DefaultA_PFCm_2,bronx,sub-127,ISC,0.0373352500312749,narratives,32,384
162,17Networks_LH_DefaultA_PFCm_3,bronx,sub-127,ISC,0.1053847749020425,narratives,32,384
163,17Networks_LH_DefaultA_PFCm_4,bronx,sub-127,ISC,0.0587379653843087,narratives,32,384
164,17Networks_LH_DefaultA_PFCm_5,bronx,sub-127,ISC,0.0173028563721663,narratives,32,384
165,17Networks_LH_DefaultA_PFCm_6,bronx,sub-127,ISC,0.0153736104804632,narratives,32,384
166,17Networks_LH_DefaultB_Temp_1,bronx,sub-127,ISC,0.0539051291640661,narratives,32,384
167,17Networks_LH_DefaultB_Temp_2,bronx,sub-127,ISC,0.0434901325757002,narratives,32,384
168,17Networks_LH_DefaultB_Temp_3,bronx,sub-127,ISC,0.0747464569132376,narratives,32,384
169,17Networks_LH_DefaultB_Temp_4,bronx,sub-127,ISC,0.16704868243591,narratives,32,384
170,17Networks_LH_DefaultB_Temp_5,bronx,sub-127,ISC,0.1237490839419973,narratives,32,384
171,17Networks_LH_DefaultB_Temp_6,bronx,sub-127,ISC,0.0828615374874818,narratives,32,384
172,17Networks_LH_DefaultB_IPL_1,bronx,sub-127,ISC,0.0407187971983586,narratives,32,384
173,17Networks_LH_DefaultB_IPL_2,bronx,sub-127,ISC,0.0472075082852342,narratives,32,384
174,17Networks_LH_DefaultB_PFCd_1,bronx,sub-127,ISC,0.0325179049238431,narratives,32,384
175,17Networks_LH_DefaultB_PFCd_2,bronx,sub-127,ISC,0.050546381502422,narratives,32,384
176,17Networks_LH_DefaultB_PFCd_3,bronx,sub-127,ISC,0.0534357581006402,narratives,32,384
177,17Networks_LH_DefaultB_PFCd_4,bronx,sub-127,ISC,0.1009356225790181,narratives,32,384
178,17Networks_LH_DefaultB_PFCd_5,bronx,sub-127,ISC,0.0570139262554576,narratives,32,384
179,17Networks_LH_DefaultB_PFCd_6,bronx,sub-127,ISC,0.1138284410116839,narratives,32,384
180,17Networks_LH_DefaultB_PFCl_1,bronx,sub-127,ISC,0.0555680275369152,narratives,32,384
181,17Networks_LH_DefaultB_PFCl_2,bronx,sub-127,ISC,0.0247915166674516,narratives,32,384
182,17Networks_LH_DefaultB_PFCv_1,bronx,sub-127,ISC,0.0509216095292597,narratives,32,384
183,17Networks_LH_DefaultB_PFCv_2,bronx,sub-127,ISC,-0.0020902201576163,narratives,32,384
184,17Networks_LH_DefaultB_PFCv_3,bronx,sub-127,ISC,0.0856158376910666,narratives,32,384
185,17Networks_LH_DefaultB_PFCv_4,bronx,sub-127,ISC,0.0554596970404697,narratives,32,384
186,17Networks_LH_DefaultB_PFCv_5,bronx,sub-127,ISC,0.0763497674455827,narratives,32,384
187,17Networks_LH_DefaultC_IPL_1,bronx,sub-127,ISC,0.0343888870534893,narratives,32,384
188,17Networks_LH_DefaultC_Rsp_1,bronx,sub-127,ISC,0.0841850848201659,narratives,32,384
189,17Networks_LH_DefaultC_Rsp_2,bronx,sub-127,ISC,0.0689503014818499,narratives,32,384
190,17Networks_LH_DefaultC_Rsp_3,bronx,sub-127,ISC,0.0889113690419435,narratives,32,384
191,17Networks_LH_DefaultC_PHC_1,bronx,sub-127,ISC,0.0219786153202094,narratives,32,384
192,17Networks_LH_DefaultC_PHC_2,bronx,sub-127,ISC,0.101111938316336,narratives,32,384
193,17Networks_LH_DefaultC_PHC_3,bronx,sub-127,ISC,0.0583920531045162,narratives,32,384
194,17Networks_LH_TempPar_1,bronx,sub-127,ISC,0.1684250866046159,narratives,32,384
195,17Networks_LH_TempPar_2,bronx,sub-127,ISC,0.3705802284532784,narratives,32,384
196,17Networks_LH_TempPar_3,bronx,sub-127,ISC,0.2453046754243862,narratives,32,384
197,17Networks_LH_TempPar_4,bronx,sub-127,ISC,0.2363653959810962,narratives,32,384
198,17Networks_LH_TempPar_5,bronx,sub-127,ISC,0.1456364818690516,narratives,32,384
199,17Networks_LH_TempPar_6,bronx,sub-127,ISC,0.0643037181774149,narratives,32,384
200,17Networks_RH_VisCent_ExStr_1,bronx,sub-127,ISC,0.0107932457962508,narratives,32,384
201,17Networks_RH_VisCent_ExStr_2,bronx,sub-127,ISC,0.0432967366165221,narratives,32,384
202,17Networks_RH_VisCent_ExStr_3,bronx,sub-127,ISC,0.0654123636299277,narratives,32,384
203,17Networks_RH_VisCent_ExStr_4,bronx,sub-127,ISC,0.0654953561849143,narratives,32,384
204,17Networks_RH_VisCent_ExStr_5,bronx,sub-127,ISC,0.0099964993817307,narratives,32,384
205,17Networks_RH_VisCent_ExStr_6,bronx,sub-127,ISC,0.014536091418942,narratives,32,384
206,17Networks_RH_VisCent_Striate_1,bronx,sub-127,ISC,-0.0280974500445308,narratives,32,384
207,17Networks_RH_VisCent_ExStr_7,bronx,sub-127,ISC,0.0770528519545741,narratives,32,384
208,17Networks_RH_VisCent_ExStr_8,bronx,sub-127,ISC,0.0254191001867635,narratives,32,384
209,17Networks_RH_VisCent_ExStr_9,bronx,sub-127,ISC,0.0337063683513067,narratives,32,384
210,17Networks_RH_VisCent_ExStr_10,bronx,sub-127,ISC,-0.0305838412392608,narratives,32,384
211,17Networks_RH_VisCent_ExStr_11,bronx,sub-127,ISC,0.0501754543083567,narratives,32,384
212,17Networks_RH_VisPeri_ExStrInf_1,bronx,sub-127,ISC,0.0189345813991354,narratives,32,384
213,17Networks_RH_VisPeri_ExStrInf_2,bronx,sub-127,ISC,0.0291670731211196,narratives,32,384
214,17Networks_RH_VisPeri_ExStrInf_3,bronx,sub-127,ISC,0.0039286302940111,narratives,32,384
215,17Networks_RH_VisPeri_ExStrInf_4,bronx,sub-127,ISC,0.022250469429884,narratives,32,384
216,17Networks_RH_VisPeri_ExStrInf_5,bronx,sub-127,ISC,0.0342960913706198,narratives,32,384
217,17Networks_RH_VisPeri_StriCal_1,bronx,sub-127,ISC,-0.0227454886094677,narratives,32,384
218,17Networks_RH_VisPeri_StriCal_2,bronx,sub-127,ISC,0.0382415822524529,narratives,32,384
219,17Networks_RH_VisPeri_ExStrSup_1,bronx,sub-127,ISC,0.0352782451687407,narratives,32,384
220,17Networks_RH_VisPeri_ExStrSup_2,bronx,sub-127,ISC,-0.0491147895391883,narratives,32,384
221,17Networks_RH_VisPeri_ExStrSup_3,bronx,sub-127,ISC,0.0255883409185899,narratives,32,384
222,17Networks_RH_VisPeri_ExStrSup_4,bronx,sub-127,ISC,-0.0144283269752037,narratives,32,384
223,17Networks_RH_SomMotA_1,bronx,sub-127,ISC,0.009914646735275,narratives,32,384
224,17Networks_RH_SomMotA_2,bronx,sub-127,ISC,0.0350123927763705,narratives,32,384
225,17Networks_RH_SomMotA_3,bronx,sub-127,ISC,-0.0164120722450126,narratives,32,384
226,17Networks_RH_SomMotA_4,bronx,sub-127,ISC,0.0260278286119963,narratives,32,384
227,17Networks_RH_SomMotA_5,bronx,sub-127,ISC,0.008295646396445,narratives,32,384
228,17Networks_RH_SomMotA_6,bronx,sub-127,ISC,-4.205505628735619e-05,narratives,32,384
229,17Networks_RH_SomMotA_7,bronx,sub-127,ISC,-0.0022732822807843,narratives,32,384
230,17Networks_RH_SomMotA_8,bronx,sub-127,ISC,0.0069824640365304,narratives,32,384
231,17Networks_RH_SomMotA_9,bronx,sub-127,ISC,0.0621023167544244,narratives,32,384
232,17Networks_RH_SomMotA_10,bronx,sub-127,ISC,-0.0271469635948303,narratives,32,384
233,17Networks_RH_SomMotA_11,bronx,sub-127,ISC,0.0177635282361635,narratives,32,384
234,17Networks_RH_SomMotA_12,bronx,sub-127,ISC,0.0102765031728957,narratives,32,384
235,17Networks_RH_SomMotA_13,bronx,sub-127,ISC,0.0015877493209386,narratives,32,384
236,17Networks_RH_SomMotA_14,bronx,sub-127,ISC,-0.010361191060221,narratives,32,384
237,17Networks_RH_SomMotA_15,bronx,sub-127,ISC,0.055768969155255,narratives,32,384
238,17Networks_RH_SomMotA_16,bronx,sub-127,ISC,0.0389746972785163,narratives,32,384
239,17Networks_RH_SomMotA_17,bronx,sub-127,ISC,0.0164334815748473,narratives,32,384
240,17Networks_RH_SomMotA_18,bronx,sub-127,ISC,0.0352771731717014,narratives,32,384
241,17Networks_RH_SomMotA_19,bronx,sub-127,ISC,0.0225925482403433,narratives,32,384
242,17Networks_RH_SomMotA_20,bronx,sub-127,ISC,0.0621442173922689,narratives,32,384
243,17Networks_RH_SomMotB_Aud_1,bronx,sub-127,ISC,0.1520041330263279,narratives,32,384
244,17Networks_RH_SomMotB_Aud_2,bronx,sub-127,ISC,0.2842153250789914,narratives,32,384
245,17Networks_RH_SomMotB_Ins_1,bronx,sub-127,ISC,0.0249775020438901,narratives,32,384
246,17Networks_RH_SomMotB_S2_1,bronx,sub-127,ISC,0.0360564231887019,narratives,32,384
247,17Networks_RH_SomMotB_S2_2,bronx,sub-127,ISC,0.0238427878364221,narratives,32,384
248,17Networks_RH_SomMotB_Aud_3,bronx,sub-127,ISC,0.1029261277635685,narratives,32,384
249,17Networks_RH_SomMotB_S2_3,bronx,sub-127,ISC,0.016562391431759,narratives,32,384
250,17Networks_RH_SomMotB_S2_4,bronx,sub-127,ISC,0.085991003175907,narratives,32,384
251,17Networks_RH_SomMotB_S2_5,bronx,sub-127,ISC,0.0695517221492885,narratives,32,384
252,17Networks_RH_SomMotB_S2_6,bronx,sub-127,ISC,0.1176296556894573,narratives,32,384
253,17Networks_RH_SomMotB_S2_7,bronx,sub-127,ISC,0.0604763386378622,narratives,32,384
254,17Networks_RH_SomMotB_S2_8,bronx,sub-127,ISC,0.1027551289116778,narratives,32,384
255,17Networks_RH_SomMotB_Cent_1,bronx,sub-127,ISC,0.0541717542119232,narratives,32,384
256,17Networks_RH_SomMotB_Cent_2,bronx,sub-127,ISC,0.0029567001360163,narratives,32,384
257,17Networks_RH_SomMotB_Cent_3,bronx,sub-127,ISC,-0.0095521505051502,narratives,32,384
258,17Networks_RH_DorsAttnA_TempOcc_1,bronx,sub-127,ISC,0.008455258256084,narratives,32,384
259,17Networks_RH_DorsAttnA_TempOcc_2,bronx,sub-127,ISC,0.0267186319126956,narratives,32,384
260,17Networks_RH_DorsAttnA_TempOcc_3,bronx,sub-127,ISC,0.028671552444615,narratives,32,384
261,17Networks_RH_DorsAttnA_ParOcc_1,bronx,sub-127,ISC,-3.215346979689289e-05,narratives,32,384
262,17Networks_RH_DorsAttnA_ParOcc_2,bronx,sub-127,ISC,0.0967560253267935,narratives,32,384
263,17Networks_RH_DorsAttnA_ParOcc_3,bronx,sub-127,ISC,0.0178062457291623,narratives,32,384
264,17Networks_RH_DorsAttnA_SPL_1,bronx,sub-127,ISC,-0.0060484123995829,narratives,32,384
265,17Networks_RH_DorsAttnA_SPL_2,bronx,sub-127,ISC,0.0287016142574894,narratives,32,384
266,17Networks_RH_DorsAttnA_SPL_3,bronx,sub-127,ISC,0.0076017692791313,narratives,32,384
