subject_id,rho,pval,zscore,age_months,dataset,age,age_group
sub-NDARCF052AE0,-0.1703410343196963,0.000999000999000999,-3.339143587566881,141.81108,HBN,11.817590000000001,10-12
sub-NDARCG159AAP,0.09038903563645954,0.06593406593406594,1.820635926544727,120.261456,HBN,10.021787999999999,10-12
sub-NDARCG438NML,0.1781254418412094,0.000999000999000999,3.5597387001193095,193.663236,HBN,16.138603,15-17
sub-NDARCG785NND,-0.04916368770364963,0.35364635364635366,-0.9112017607896628,114.057492,HBN,9.504790999999999,8-10
sub-NDARCG808HDJ,0.09916430682744126,0.04695304695304695,2.0394897598759694,113.72894399999998,HBN,9.477412,8-10
sub-NDARCH628LKW,-0.04741425183579184,0.3306693306693307,-0.9822847103928604,87.274464,HBN,7.272872,U08
sub-NDARCJ433TCG,0.27388283512457684,0.000999000999000999,5.518836682032371,202.658448,HBN,16.888203999999998,15-17
sub-NDARCK481KRH,0.10581939129988001,0.030969030969030968,2.129888636123257,163.238868,HBN,13.603239,12-15
sub-NDARCK647MU6,0.02668202317410883,0.5934065934065934,0.547846938667546,138.59274,HBN,11.549394999999999,10-12
sub-NDARCL008HLA,-0.15010530926543342,0.001998001998001998,-3.124282956565698,197.474328,HBN,16.456194,15-17
sub-NDARCL016NHB,-0.045378817366482506,0.35264735264735264,-0.904710032211226,134.130036,HBN,11.177503,10-12
sub-NDARCM811CV1,0.029034646306829517,0.5494505494505495,0.5240127518359244,212.095824,HBN,17.674652,15-17
sub-NDARCM953HKD,0.011154967965158065,0.7952047952047953,0.24243667819779627,112.644756,HBN,9.387063,8-10
sub-NDARCP642KML,-0.1081682141620074,0.024975024975024976,-2.1918818639030486,206.763852,HBN,17.230321,15-17
sub-NDARCR582GKJ,-0.04553989478997004,0.37362637362637363,-0.8809623722333101,187.388088,HBN,15.615674,15-17
sub-NDARCR594JN0,-0.1378433023487696,0.006993006993006993,-2.811735471268109,142.90348799999998,HBN,11.908623999999998,10-12
sub-NDARCR743RHQ,0.06281689187701471,0.2087912087912088,1.2525982748329316,161.26214399999998,HBN,13.438511999999998,12-15
sub-NDARCT420MW1,0.17954958569355006,0.000999000999000999,3.5748788935849594,101.334696,HBN,8.444557999999999,8-10
sub-NDARCT889DMB,0.0457082791920795,0.37662337662337664,0.9561974884710895,254.11361999999997,HBN,21.176135,O17
sub-NDARCU118LMX,-0.16855837648706604,0.000999000999000999,-3.364721889221861,110.673504,HBN,9.222792,8-10
sub-NDARCU621EBN,0.11616000338119344,0.024975024975024976,2.2779791806575513,172.33538399999998,HBN,14.361281999999997,15-17
sub-NDARCU865PBV,0.021773322374701535,0.6793206793206793,0.4318752512841907,130.380552,HBN,10.865046,10-12
sub-NDARCV154DB9,-0.18003283902597916,0.000999000999000999,-3.544580733346079,225.991776,HBN,18.832648,O17
sub-NDARCV440TRV,-0.07954026315206401,0.12987012987012986,-1.5365281748859236,98.412036,HBN,8.201003,8-10
sub-NDARCV606ZZ5,0.002304301835467619,0.9630369630369631,0.03424377365768644,161.69472000000002,HBN,13.474560000000002,12-15
sub-NDARCV981XUY,0.034053319845362987,0.5164835164835165,0.6819221653302867,189.352488,HBN,15.779373999999999,15-17
sub-NDARCW611MK5,-0.14459018896135767,0.001998001998001998,-2.912134989230262,125.129352,HBN,10.427446,10-12
sub-NDARCW932EU6,-0.16295949803485835,0.000999000999000999,-3.3036901487423243,110.140992,HBN,9.178416,8-10
sub-NDARCX021XWF,-0.07570183661970577,0.12487512487512488,-1.5583002595827475,154.09855199999998,HBN,12.841546,12-15
sub-NDARCX462NVA,0.11050878624910566,0.027972027972027972,2.202734124575468,108.433944,HBN,9.036162,8-10
sub-NDARCZ947WU5,0.25374394759381963,0.000999000999000999,5.120277132310643,112.37508,HBN,9.36459,8-10
sub-NDARDA472JE3,0.0017474469392262377,0.975024975024975,0.05119816668358712,94.312104,HBN,7.859342000000001,U08
sub-NDARDA516MNY,0.18857468768949862,0.000999000999000999,3.816553410114735,103.9644,HBN,8.6637,8-10
sub-NDARDA573XGG,0.2585783628581046,0.000999000999000999,5.147143795330922,184.726896,HBN,15.393908000000001,15-17
sub-NDARDA656RBN,0.03286824310992711,0.5354645354645354,0.5894011688336521,84.94181999999999,HBN,7.078485,U08
sub-NDARDB161LU6,0.09325155188981947,0.053946053946053944,1.9313003045986323,153.446952,HBN,12.787246000000001,12-15
sub-NDARDC814WW2,-0.09651741050089367,0.04695304695304695,-1.9929408537023336,150.722784,HBN,12.560232,12-15
sub-NDARDC987BMU,0.2680118679988235,0.000999000999000999,5.371441683097362,216.462696,HBN,18.038558,O17
sub-NDARDD073JKZ,0.05766938531630022,0.25774225774225773,1.1166023823755964,123.479808,HBN,10.289984,10-12
sub-NDARDD193HUP,-0.03285465425396154,0.5024975024975025,-0.6997312240959622,191.691984,HBN,15.974331999999999,15-17
sub-NDARDD854GF8,0.06190288761469672,0.23276723276723277,1.2411118776055505,95.691984,HBN,7.974332,U08
sub-NDARDE319VD1,-0.03257974691464577,0.5164835164835165,-0.6599022380079751,113.557836,HBN,9.463153,8-10
sub-NDARDE502TEU,-0.014802717660601669,0.7792207792207793,-0.2960165364667391,121.477068,HBN,10.123089,10-12
sub-NDARDE681UEX,0.03857282855311091,0.45054945054945056,0.776822718700948,137.607108,HBN,11.467259,10-12
sub-NDARDE827UF0,0.04398878187945446,0.3886113886113886,0.8474362599817258,205.221072,HBN,17.101755999999998,15-17
sub-NDARDE877RFH,0.12014809912207601,0.016983016983016984,2.4532783746424256,151.2156,HBN,12.6013,12-15
sub-NDARDF374LGN,0.049071109396957996,0.33266733266733267,0.9610281547152472,93.720732,HBN,7.810061,U08
sub-NDARDG077GPH,-0.21861583768760667,0.000999000999000999,-4.379975353697971,208.243668,HBN,17.353639,15-17
sub-NDARDG747ULB,0.22437727185091694,0.000999000999000999,4.595397746379996,103.04448,HBN,8.58704,8-10
sub-NDARDH086ZKK,-0.23435119917166045,0.000999000999000999,-4.639086523140148,113.860368,HBN,9.488363999999999,8-10
sub-NDARDH214UVC,0.060367761270306325,0.23976023976023977,1.160689278832735,93.293628,HBN,7.774469,U08
sub-NDARDJ204EPU,-0.2796577869169094,0.000999000999000999,-5.513300326332483,175.158108,HBN,14.596509,15-17
sub-NDARDJ970ELG,-0.19150339832310886,0.000999000999000999,-3.66521501845559,230.45858400000003,HBN,19.204882,O17
sub-NDARDL377ZT7,0.16300724890084212,0.001998001998001998,3.2841212359596925,170.264196,HBN,14.188683,15-17
sub-NDARDL511UND,0.19047633786097548,0.000999000999000999,3.703986602840227,122.40246,HBN,10.200205,10-12
sub-NDARDM156AVJ,-0.1774618632544164,0.000999000999000999,-3.473250511926227,148.521552,HBN,12.376796,12-15
sub-NDARDN393BJH,0.216080331630956,0.000999000999000999,4.181488941441613,94.90212,HBN,7.90851,U08
sub-NDARDN489EXJ,-0.19415300325857932,0.000999000999000999,-3.7096363725510746,166.75016399999998,HBN,13.895846999999998,12-15
sub-NDARDP786HE6,0.04306520331207003,0.3916083916083916,0.8360325639456692,115.596156,HBN,9.633013,8-10
sub-NDARDR236FWH,-0.27181667211954363,0.000999000999000999,-5.310640234108402,169.41546,HBN,14.117955,15-17
sub-NDARDR240WKM,0.36928583125854225,0.000999000999000999,7.364432985347576,129.860364,HBN,10.821697,10-12
sub-NDARDR439HY2,-0.020045559582065196,0.7042957042957043,-0.43264678645007904,161.564676,HBN,13.463723,12-15
sub-NDARDR591AUC,0.0378987095822052,0.43156843156843155,0.732549203836311,188.767956,HBN,15.730663,15-17
sub-NDARDT528ZZJ,-0.001419625335683383,0.984015984015984,-0.055070544895386556,163.50170400000002,HBN,13.625142000000002,12-15
sub-NDARDU482DGK,-0.1720335862951502,0.000999000999000999,-3.3597908709193858,126.6078,HBN,10.55065,10-12
sub-NDARDU602LPX,-0.03961172384234999,0.4565434565434565,-0.7860876336230003,146.871996,HBN,12.239333,12-15
sub-NDARDW178AC6,-0.07555331683829988,0.13286713286713286,-1.5152684935282412,199.312788,HBN,16.609399,15-17
sub-NDARDW711NYZ,-0.06585636723588456,0.16783216783216784,-1.3973463071772354,130.840512,HBN,10.903376,10-12
sub-NDARDX173WLD,-0.02340776170995669,0.6483516483516484,-0.46873223113362156,146.94317999999998,HBN,12.245264999999998,12-15
sub-NDARDX196MZP,-0.20719530450325377,0.000999000999000999,-4.150831278161473,133.63174800000002,HBN,11.135979,10-12
sub-NDARDX433HXA,-0.24664423592155024,0.000999000999000999,-4.8804288926020565,194.516076,HBN,16.209673,15-17
sub-NDARDX857DLB,-0.06414823164319157,0.21478521478521478,-1.22265855563099,124.963716,HBN,10.413643,10-12
sub-NDARDY741VEB,0.21428097414926386,0.000999000999000999,4.394118526461023,119.143044,HBN,9.928587,8-10
sub-NDARDY776AKH,0.10615460083353755,0.03496503496503497,2.0917427488207787,197.336064,HBN,16.444672,15-17
sub-NDARDZ425JVB,-0.16325090981990908,0.000999000999000999,-3.290681348593062,138.986988,HBN,11.582249,10-12
sub-NDAREC238AY4,0.07259675634260579,0.13286713286713286,1.457471883511332,106.369608,HBN,8.864134,8-10
sub-NDAREC486ZPV,-0.068486341202778,0.15984015984015984,-1.3681283655872356,195.765912,HBN,16.313826,15-17
sub-NDAREC648WEL,-0.29498704436476575,0.000999000999000999,-5.948607885064479,134.16426,HBN,11.180355,10-12
sub-NDARED628HMQ,0.11159586078327162,0.03396603396603397,2.197893108545483,115.0746,HBN,9.589550000000001,8-10
sub-NDAREE015WGU,-0.14741379256116802,0.005994005994005994,-2.865420607106286,160.25050800000002,HBN,13.354209000000003,12-15
sub-NDAREF164ZUJ,0.2235360649790518,0.000999000999000999,4.22675293662142,93.885,HBN,7.82375,U08
sub-NDAREF848YWD,0.16954946524041717,0.001998001998001998,3.2792224788822075,124.438056,HBN,10.369838,10-12
sub-NDAREF893ZM8,-0.12823845737550044,0.008991008991008992,-2.6306069245014263,151.11156,HBN,12.59263,12-15
sub-NDAREG013BLG,-0.08520608786800979,0.09490509490509491,-1.6599882779634731,163.963032,HBN,13.663586,12-15
sub-NDAREJ327AH7,0.1382099265540721,0.008991008991008992,2.664230050066931,141.78644400000002,HBN,11.815537,10-12
sub-NDAREK255DEE,-0.05147657856785314,0.2817182817182817,-1.0969646543668523,78.106776,HBN,6.508897999999999,U08
sub-NDAREK395BM3,0.04290849898983802,0.3926073926073926,0.8792304760872167,174.344964,HBN,14.528747000000001,15-17
sub-NDAREK686WN1,0.08225864997061837,0.1068931068931069,1.5812627414422824,97.103352,HBN,8.091946,8-10
sub-NDAREL410HHK,0.01008769706736859,0.8521478521478522,0.2665117791191651,235.585212,HBN,19.632101000000002,O17
sub-NDAREM731BYM,0.25027878809362364,0.000999000999000999,4.884585579603259,142.208076,HBN,11.850673,10-12
sub-NDAREM757NBG,-0.03228639900695746,0.5464535464535465,-0.6237039780619464,161.30184,HBN,13.44182,12-15
sub-NDAREN151YXN,-0.031191162280186622,0.5454545454545454,-0.596793674505083,97.073232,HBN,8.089436000000001,8-10
sub-NDAREN999ERM,0.043838695118753324,0.4075924075924076,0.8454335575788636,109.483908,HBN,9.123659,8-10
sub-NDAREP505XAD,-0.22773581020612377,0.000999000999000999,-4.501934755987691,241.893216,HBN,20.157768,O17
sub-NDAREU073NFU,0.116027509785356,0.024975024975024976,2.4470130901870135,136.095816,HBN,11.341318000000001,10-12
sub-NDAREW937RMY,-0.05812775473286554,0.2727272727272727,-1.1046925948373634,126.732372,HBN,10.561031,10-12
sub-NDAREX091KUR,-0.13088704032065657,0.013986013986013986,-2.5544786103463393,85.73031599999999,HBN,7.144192999999999,U08
sub-NDAREY778CR9,0.0036307890193263753,0.942057942057942,0.07929905111162285,124.503756,HBN,10.375313,10-12
sub-NDAREZ416XDW,-0.3482550589262612,0.000999000999000999,-6.9638923291125945,210.21492,HBN,17.51791,15-17
sub-NDARFA737TG6,0.16446914113778152,0.002997002997002997,3.2370776188026,240.87473999999995,HBN,20.072894999999995,O17
sub-NDARFB384XJ9,-0.02228733464147305,0.6413586413586414,-0.48399968199192506,172.431204,HBN,14.369267,15-17
sub-NDARFB528UVB,0.01238972678722915,0.8081918081918081,0.22612231539090735,101.572884,HBN,8.464407,8-10
sub-NDARFB969EMV,-0.1617276841691249,0.000999000999000999,-3.213030155253629,104.069808,HBN,8.672483999999999,8-10
sub-NDARFD316UD2,0.03892890520039889,0.45254745254745254,0.786968561830576,193.827504,HBN,16.152292,15-17
sub-NDARFD552FRH,0.13354158274245276,0.007992007992007992,2.686362910220654,165.27035999999998,HBN,13.772529999999998,12-15
sub-NDARFD620BUW,-0.015971809647113866,0.7802197802197802,-0.28471723686478073,89.478432,HBN,7.456536,U08
sub-NDARFF061VUK,0.004243101200619517,0.9280719280719281,0.07888561148781825,189.49212,HBN,15.79101,15-17
sub-NDARFF644ZGD,0.16918100660711533,0.000999000999000999,3.4235511501476985,119.511288,HBN,9.959273999999999,8-10
sub-NDARFG364YMG,-0.1062722809981376,0.03496503496503497,-2.0816327174828606,211.471584,HBN,17.622632,15-17
sub-NDARFG713PLR,-0.006370594141631111,0.9020979020979021,-0.16842554390727663,129.170424,HBN,10.764202,10-12
sub-NDARFG851ZNZ,0.09465967532130949,0.058941058941058944,1.9223457076937713,190.44216,HBN,15.87018,15-17
sub-NDARFJ179MG0,-0.11626808540636968,0.023976023976023976,-2.2555714323017804,172.406568,HBN,14.367213999999999,15-17
sub-NDARFJ372JDJ,0.18589230309273544,0.000999000999000999,3.7008919707906363,237.123876,HBN,19.760323,O17
sub-NDARFJ494ZDJ,0.047097272973065,0.32867132867132864,0.9380012526554328,209.06502,HBN,17.422085,15-17
sub-NDARFM211KDJ,0.1710453813016971,0.001998001998001998,3.2874841180793943,85.270356,HBN,7.105863,U08
sub-NDARFM619GTV,-0.2515452644765806,0.000999000999000999,-5.153575112536108,196.874736,HBN,16.406228000000002,15-17
sub-NDARFN214WHQ,-0.08990047051115997,0.07092907092907093,-1.8026972703983182,254.673504,HBN,21.222792000000002,O17
sub-NDARFP503KJF,-0.3005583483000502,0.000999000999000999,-6.176319558949322,121.055436,HBN,10.087953,10-12
sub-NDARFP841PDJ,-0.1546094225695791,0.002997002997002997,-3.1338164973479956,127.52634,HBN,10.627195,10-12
sub-NDARFR301KKP,0.21213546686282575,0.000999000999000999,4.095627068245999,105.40999200000002,HBN,8.784166,8-10
sub-NDARFR445XKP,-0.03529756334791581,0.4925074925074925,-0.6940175550208468,109.54962,HBN,9.129135,8-10
sub-NDARFT698LLU,0.025936244396437227,0.6163836163836164,0.5800070429835221,143.22792,HBN,11.93566,10-12
sub-NDARFT787HJW,-0.16473485488429998,0.000999000999000999,-3.313370528688443,85.14578399999999,HBN,7.095482,U08
sub-NDARFU916UZY,0.03788335967225312,0.4255744255744256,0.7222598674168358,102.553044,HBN,8.546087,8-10
sub-NDARFV061AR5,-0.2253114421520439,0.000999000999000999,-4.605357737112159,236.793972,HBN,19.732831,O17
sub-NDARFV685ZT2,0.3444049611656699,0.000999000999000999,6.768698003249279,85.204644,HBN,7.1003870000000004,U08
sub-NDARFY009MNL,-0.04598497378556028,0.36063936063936064,-0.9192595501081083,128.84052,HBN,10.73671,10-12
sub-NDARFY525TL2,0.04828993609569928,0.3246753246753247,0.9964016377270535,115.83162,HBN,9.652635,8-10
sub-NDARGA921UHR,-0.14189819560520664,0.003996003996003996,-2.773228895375744,174.633804,HBN,14.552817,15-17
sub-NDARGB000CW8,-0.08504194019263982,0.07992007992007992,-1.74060700476029,142.27788,HBN,11.85649,10-12
sub-NDARGB040MGR,0.0232025728591842,0.6693306693306693,0.4170507218074389,188.631072,HBN,15.719256,15-17
sub-NDARGB060TAM,-0.049869237142339096,0.3086913086913087,-0.9515922778234325,225.853524,HBN,18.821127,O17
sub-NDARGB441VVD,0.2802402094764492,0.000999000999000999,5.6066689813330175,233.935656,HBN,19.494638,O17
sub-NDARGC148JBJ,0.0407447477624007,0.3986013986013986,0.8395721549950856,182.98014,HBN,15.248345,15-17
sub-NDARGC170UK2,-0.08074290790990468,0.11588411588411589,-1.5617254171749004,125.653656,HBN,10.471138,10-12
sub-NDARGE536BGD,0.20617709100835,0.000999000999000999,4.129827795335461,113.130732,HBN,9.427560999999999,8-10
sub-NDARGF445UFB,0.050165333665399624,0.3116883116883117,0.9850463514440068,108.899376,HBN,9.074948000000001,8-10
sub-NDARGF543PM2,-0.03342914033290647,0.4965034965034965,-0.6403352256426902,136.398348,HBN,11.366529,10-12
sub-NDARGG423UMK,-0.28803275081400304,0.000999000999000999,-5.775051123083521,200.225868,HBN,16.685489,15-17
sub-NDARGH074MU6,-0.370384629047319,0.000999000999000999,-7.398450934143447,193.498968,HBN,16.124914,15-17
sub-NDARGH592NZ2,0.15899817601380242,0.002997002997002997,3.0578776900432976,175.323744,HBN,14.610312,15-17
sub-NDARGH842VFY,0.03706473783375083,0.44555444555444557,0.7413187968857672,147.043116,HBN,12.253593,12-15
sub-NDARGJ395FKP,0.23779985261076553,0.000999000999000999,4.906466990728936,173.88363600000002,HBN,14.490303000000003,15-17
sub-NDARGJ653MG2,-0.06572060071571292,0.16983016983016982,-1.3990233928673586,149.967144,HBN,12.497262,12-15
sub-NDARGK041TPB,0.16281761529818362,0.001998001998001998,3.4323175115885514,138.625596,HBN,11.552133,10-12
sub-NDARGK449LLK,0.0797894643464389,0.1038961038961039,1.6840573327376673,169.73852399999998,HBN,14.144877,15-17
sub-NDARGL289TB8,-0.049837100808825925,0.3276723276723277,-0.989261145936549,156.73374,HBN,13.061145000000002,12-15
sub-NDARGL800LDW,-0.04891197397756033,0.33966033966033965,-0.9948078559145217,61.943868,HBN,5.161989,U08
sub-NDARGM196JMM,0.01731358704477066,0.7112887112887113,0.37930283113689334,109.221072,HBN,9.101756,8-10
sub-NDARGM439FZD,0.007302260546352762,0.8851148851148851,0.17908993328063855,153.6783,HBN,12.806525,12-15
sub-NDARGN044FE4,0.17968478962765583,0.000999000999000999,3.698376040843044,198.788496,HBN,16.565708,15-17
sub-NDARGN210CK7,0.16097154020349477,0.002997002997002997,3.2545982759768,134.09034,HBN,11.174195,10-12
sub-NDARGN782BZN,0.007301120862101971,0.8701298701298701,0.1801917985408734,150.29568,HBN,12.52464,12-15
sub-NDARGR893PUA,0.08288620118566703,0.0899100899100899,1.6618037464363755,120.32580000000002,HBN,10.02715,10-12
sub-NDARGT551AFK,-0.14981317731393332,0.002997002997002997,-2.9669254748098752,163.404516,HBN,13.617043,12-15
sub-NDARGU461JX2,-0.06652050223319214,0.1978021978021978,-1.3153058567953961,203.282676,HBN,16.940223,15-17
sub-NDARGU844NZ3,0.04171614740962172,0.37362637362637363,0.8904501787688546,157.55646,HBN,13.129705,12-15
sub-NDARGV781AMW,-0.0076476203803365955,0.8791208791208791,-0.1432271920540123,134.287464,HBN,11.190622,10-12
sub-NDARGV948BFZ,0.17126280352219722,0.000999000999000999,3.4924441786361156,108.470904,HBN,9.039242,8-10
sub-NDARGY559UL3,-0.18519681763964335,0.000999000999000999,-3.704794901288616,140.662548,HBN,11.721879,10-12
sub-NDARGY622NG6,0.1620189909514862,0.000999000999000999,3.1320319206057317,244.392876,HBN,20.366073,O17
sub-NDARGY639ANB,-0.02327149040691716,0.6663336663336663,-0.4366943255656839,95.716632,HBN,7.976386000000001,U08
sub-NDARGZ553TMQ,0.17411746682298035,0.000999000999000999,3.4916112824083565,167.832984,HBN,13.986082000000001,12-15
sub-NDARHA387FPM,0.04915355934402437,0.3436563436563437,0.9186915787388653,134.986992,HBN,11.248916,10-12
sub-NDARHB764VZ2,-0.08970682649571991,0.06793206793206794,-1.8044861072509184,157.288152,HBN,13.107346,12-15
sub-NDARHB803UT9,-0.2028497693497253,0.000999000999000999,-3.939020828927193,243.26624399999997,HBN,20.272187,O17
sub-NDARHC083LM6,-0.13696836681200142,0.00999000999000999,-2.676236520028597,136.654344,HBN,11.387862,10-12
sub-NDARHC462NGR,0.1831667057015429,0.000999000999000999,3.9152766349844432,105.739896,HBN,8.811658,8-10
