subject,rho,pval,zscore,task,dataset,age,age_months,movie_FD,Age,AgeGroup1,sex,Unnamed: 0,session
sub-302,0.2487000077345393,0.0009990009990009,5.005446678909535,black,narratives,18.0,216.0,,,,,,
sub-304,0.2907441727802908,0.0009990009990009,6.053646230292429,black,narratives,25.0,300.0,,,,,,
sub-307,0.2560875243707256,0.0009990009990009,5.098291217704865,black,narratives,20.0,240.0,,,,,,
sub-308,0.2879724604489468,0.0009990009990009,5.827677281900953,black,narratives,22.0,264.0,,,,,,
sub-310,0.3285452863990347,0.0009990009990009,6.674912552079915,black,narratives,28.0,336.0,,,,,,
sub-311,0.0695690301331867,0.1698301698301698,1.3740888998714451,black,narratives,22.0,264.0,,,,,,
sub-312,0.2629537069959114,0.0009990009990009,5.482918521034166,black,narratives,19.0,228.0,,,,,,
sub-313,0.2391807307360611,0.0009990009990009,4.834034371154807,black,narratives,26.0,312.0,,,,,,
sub-314,0.4417839701769326,0.0009990009990009,8.602803882020465,black,narratives,25.0,300.0,,,,,,
sub-315,0.1890723942443575,0.0009990009990009,3.8554978400544577,black,narratives,35.0,420.0,,,,,,
sub-127,0.0617506713232485,0.2147852147852147,1.2220284022345551,bronx,narratives,32.0,384.0,,,,,,
sub-265,0.3521957897242099,0.0009990009990009,7.216610405361393,bronx,narratives,20.0,240.0,,,,,,
sub-267,0.3655644979344444,0.0009990009990009,7.455499641433217,bronx,narratives,27.0,324.0,,,,,,
sub-272,-0.00820537766431,0.8881118881118881,-0.1530576045678714,bronx,narratives,19.0,228.0,,,,,,
sub-273,0.291506783286671,0.0009990009990009,5.90453506452219,bronx,narratives,20.0,240.0,,,,,,
sub-274,0.4032073547082773,0.0009990009990009,8.152687988788665,bronx,narratives,50.0,600.0,,,,,,
sub-275,0.4358966290199876,0.0009990009990009,8.941093586812704,bronx,narratives,19.0,228.0,,,,,,
sub-276,0.3498425720284138,0.0009990009990009,6.957481177319695,bronx,narratives,21.0,252.0,,,,,,
sub-277,0.1064171053192344,0.0419580419580419,2.0846827686969247,bronx,narratives,19.0,228.0,,,,,,
sub-279,0.0528056386578591,0.3296703296703296,0.9908701249294212,bronx,narratives,20.0,240.0,,,,,,
sub-281,-0.0388797452754539,0.4235764235764235,-0.7722343240650876,bronx,narratives,22.0,264.0,,,,,,
sub-282,0.1828729691451166,0.0009990009990009,3.5977407685723986,bronx,narratives,19.0,228.0,,,,,,
sub-283,0.3652329541949668,0.0009990009990009,7.625012432254239,bronx,narratives,19.0,228.0,,,,,,
sub-284,0.482957477084636,0.0009990009990009,9.274157942744196,bronx,narratives,21.0,252.0,,,,,,
sub-285,0.2267550421749624,0.0009990009990009,4.55247890451785,bronx,narratives,22.0,264.0,,,,,,
sub-286,0.2848169938190765,0.0009990009990009,5.710606421039755,bronx,narratives,18.0,216.0,,,,,,
sub-287,0.1212885430541307,0.0179820179820179,2.311593015251445,bronx,narratives,21.0,252.0,,,,,,
sub-288,0.2065341398857709,0.0009990009990009,3.912417012158477,bronx,narratives,25.0,300.0,,,,,,
sub-289,0.1505360645747595,0.0019980019980019,2.9624409415774533,bronx,narratives,18.0,216.0,,,,,,
sub-290,0.4633391200919693,0.0009990009990009,9.977826433211066,bronx,narratives,26.0,312.0,,,,,,
sub-291,0.3481579504769904,0.0009990009990009,6.923530925872647,bronx,narratives,18.0,216.0,,,,,,
sub-292,0.2689477400926886,0.0009990009990009,5.380877099675755,bronx,narratives,18.0,216.0,,,,,,
sub-293,0.2280236733311134,0.0009990009990009,4.682398528578979,bronx,narratives,20.0,240.0,,,,,,
sub-294,0.3490238942250583,0.0009990009990009,6.992076717297715,bronx,narratives,19.0,228.0,,,,,,
sub-295,0.3447853914826473,0.0009990009990009,6.726639022278825,bronx,narratives,18.0,216.0,,,,,,
sub-296,-0.1198374707368716,0.0169830169830169,-2.271175443301782,bronx,narratives,38.0,456.0,,,,,,
sub-297,0.1680355522264687,0.0019980019980019,3.3419161399398623,bronx,narratives,21.0,252.0,,,,,,
sub-299,0.2902372956847679,0.0009990009990009,5.797187067539035,bronx,narratives,18.0,216.0,,,,,,
sub-300,0.3211527852284038,0.0009990009990009,6.4722015797766455,bronx,narratives,53.0,636.0,,,,,,
sub-301,0.1856579603362284,0.0009990009990009,3.713899128531336,bronx,narratives,19.0,228.0,,,,,,
sub-302,0.0230042331627171,0.6433566433566433,0.5304080269922403,bronx,narratives,18.0,216.0,,,,,,
sub-304,0.2988096076414459,0.0009990009990009,5.88479245114243,bronx,narratives,25.0,300.0,,,,,,
sub-307,0.1389287405672284,0.0079920079920079,2.658620139549855,bronx,narratives,20.0,240.0,,,,,,
sub-308,0.413372374749543,0.0009990009990009,8.396895218456827,bronx,narratives,22.0,264.0,,,,,,
sub-310,0.5396253821364586,0.0009990009990009,10.570966887198312,bronx,narratives,28.0,336.0,,,,,,
sub-311,0.0449237187961126,0.3806193806193806,0.9012307869509067,bronx,narratives,22.0,264.0,,,,,,
sub-312,0.3437736399885444,0.0009990009990009,6.869365938851698,bronx,narratives,19.0,228.0,,,,,,
sub-313,0.2698440169124201,0.0009990009990009,5.563682675979687,bronx,narratives,26.0,312.0,,,,,,
sub-314,0.3082464431675153,0.0009990009990009,6.1251418870016,bronx,narratives,25.0,300.0,,,,,,
sub-315,0.2551176088424853,0.0009990009990009,5.142126554250273,bronx,narratives,35.0,420.0,,,,,,
sub-127,0.0965944967954718,0.0529470529470529,1.9981836999410096,forgot,narratives,32.0,384.0,,,,,,
sub-265,-0.0434121019160494,0.3996003996003996,-0.8477323537971887,forgot,narratives,20.0,240.0,,,,,,
sub-267,0.2153379752915791,0.0009990009990009,4.271548152168973,forgot,narratives,27.0,324.0,,,,,,
sub-272,0.0735145776445899,0.1588411588411588,1.421369391774269,forgot,narratives,19.0,228.0,,,,,,
sub-273,0.0919889965930217,0.0679320679320679,1.884935493386205,forgot,narratives,20.0,240.0,,,,,,
sub-274,0.4321931053736997,0.0009990009990009,8.547891390362942,forgot,narratives,50.0,600.0,,,,,,
sub-275,0.2059347949446081,0.0009990009990009,4.185305449704087,forgot,narratives,19.0,228.0,,,,,,
sub-276,0.3709682255744865,0.0009990009990009,7.326590141454488,forgot,narratives,21.0,252.0,,,,,,
sub-277,0.0117448200108586,0.8171828171828172,0.2500661271070091,forgot,narratives,19.0,228.0,,,,,,
sub-279,0.0967512452301149,0.0609390609390609,1.8540016710567304,forgot,narratives,20.0,240.0,,,,,,
sub-281,-0.0958728878153086,0.0479520479520479,-1.958774734066483,forgot,narratives,22.0,264.0,,,,,,
sub-282,0.0753163725593598,0.1438561438561438,1.5021844535414006,forgot,narratives,19.0,228.0,,,,,,
sub-283,0.0034328553434579,0.942057942057942,0.0361793130313417,forgot,narratives,19.0,228.0,,,,,,
sub-284,0.472571238894154,0.0009990009990009,9.325517951745978,forgot,narratives,21.0,252.0,,,,,,
sub-285,0.2543400444718564,0.0009990009990009,5.34941812928792,forgot,narratives,22.0,264.0,,,,,,
sub-286,0.3840900788579456,0.0009990009990009,7.855487170394273,forgot,narratives,18.0,216.0,,,,,,
sub-287,0.0618967520811612,0.2167832167832167,1.2564723135334144,forgot,narratives,21.0,252.0,,,,,,
sub-288,0.0702365801610604,0.1778221778221778,1.3972768598560226,forgot,narratives,25.0,300.0,,,,,,
sub-289,0.2231281310504549,0.0019980019980019,4.375646864387148,forgot,narratives,18.0,216.0,,,,,,
sub-290,0.3834352020370841,0.0009990009990009,7.779289853419512,forgot,narratives,26.0,312.0,,,,,,
sub-291,0.3087874419020177,0.0009990009990009,6.089338303258395,forgot,narratives,18.0,216.0,,,,,,
sub-292,0.2250181060835756,0.0009990009990009,4.455604109054094,forgot,narratives,18.0,216.0,,,,,,
sub-293,0.3157374649793498,0.0009990009990009,6.29219442323933,forgot,narratives,20.0,240.0,,,,,,
