Unnamed: 0,measure,region_name,score,task,subject_id,dataset,age_months
88320,TPHATE_DiffOp_IDE,17Networks_RH_LimbicA_TempPole_3,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88321,TPHATE_DiffOp_IDE,17Networks_RH_LimbicA_TempPole_4,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88322,TPHATE_DiffOp_IDE,17Networks_RH_LimbicA_TempPole_5,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88323,TPHATE_DiffOp_IDE,17Networks_RH_LimbicA_TempPole_6,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88324,TPHATE_DiffOp_IDE,17Networks_RH_ContA_IPS_1,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88325,TPHATE_DiffOp_IDE,17Networks_RH_ContA_IPS_2,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88326,TPHATE_DiffOp_IDE,17Networks_RH_ContA_IPS_3,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88327,TPHATE_DiffOp_IDE,17Networks_RH_ContA_IPS_4,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88328,TPHATE_DiffOp_IDE,17Networks_RH_ContA_PFCd_1,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88329,TPHATE_DiffOp_IDE,17Networks_RH_ContA_PFCl_1,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88330,TPHATE_DiffOp_IDE,17Networks_RH_ContA_PFCl_2,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88331,TPHATE_DiffOp_IDE,17Networks_RH_ContA_PFCl_3,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88332,TPHATE_DiffOp_IDE,17Networks_RH_ContA_PFCl_4,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88333,TPHATE_DiffOp_IDE,17Networks_RH_ContA_PFCl_5,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88334,TPHATE_DiffOp_IDE,17Networks_RH_ContA_Cingm_1,4.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88335,TPHATE_DiffOp_IDE,17Networks_RH_ContB_Temp_1,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88336,TPHATE_DiffOp_IDE,17Networks_RH_ContB_Temp_2,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88337,TPHATE_DiffOp_IDE,17Networks_RH_ContB_IPL_1,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88338,TPHATE_DiffOp_IDE,17Networks_RH_ContB_IPL_2,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88339,TPHATE_DiffOp_IDE,17Networks_RH_ContB_IPL_3,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88340,TPHATE_DiffOp_IDE,17Networks_RH_ContB_IPL_4,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88341,TPHATE_DiffOp_IDE,17Networks_RH_ContB_PFCld_1,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88342,TPHATE_DiffOp_IDE,17Networks_RH_ContB_PFCld_2,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88343,TPHATE_DiffOp_IDE,17Networks_RH_ContB_PFCld_3,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88344,TPHATE_DiffOp_IDE,17Networks_RH_ContB_PFCld_4,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88345,TPHATE_DiffOp_IDE,17Networks_RH_ContB_PFClv_1,4.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88346,TPHATE_DiffOp_IDE,17Networks_RH_ContB_PFClv_2,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88347,TPHATE_DiffOp_IDE,17Networks_RH_ContB_PFClv_3,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88348,TPHATE_DiffOp_IDE,17Networks_RH_ContB_PFClv_4,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88349,TPHATE_DiffOp_IDE,17Networks_RH_ContB_PFCmp_1,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88350,TPHATE_DiffOp_IDE,17Networks_RH_ContC_pCun_1,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88351,TPHATE_DiffOp_IDE,17Networks_RH_ContC_pCun_2,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88352,TPHATE_DiffOp_IDE,17Networks_RH_ContC_pCun_3,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88353,TPHATE_DiffOp_IDE,17Networks_RH_ContC_pCun_4,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88354,TPHATE_DiffOp_IDE,17Networks_RH_ContC_pCun_5,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88355,TPHATE_DiffOp_IDE,17Networks_RH_ContC_Cingp_1,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88356,TPHATE_DiffOp_IDE,17Networks_RH_ContC_Cingp_2,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88357,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_Temp_1,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88358,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_IPL_1,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88359,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_IPL_2,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88360,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_PFCd_1,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88361,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_PFCd_2,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88362,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_pCunPCC_1,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88363,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_pCunPCC_2,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88364,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_pCunPCC_3,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88365,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_pCunPCC_4,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88366,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_pCunPCC_5,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88367,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_PFCm_1,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88368,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_PFCm_2,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88369,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_PFCm_3,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88370,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_PFCm_4,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88371,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_PFCm_5,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88372,TPHATE_DiffOp_IDE,17Networks_RH_DefaultA_PFCm_6,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88373,TPHATE_DiffOp_IDE,17Networks_RH_DefaultB_Temp_1,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88374,TPHATE_DiffOp_IDE,17Networks_RH_DefaultB_Temp_2,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88375,TPHATE_DiffOp_IDE,17Networks_RH_DefaultB_AntTemp_1,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88376,TPHATE_DiffOp_IDE,17Networks_RH_DefaultB_PFCd_1,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88377,TPHATE_DiffOp_IDE,17Networks_RH_DefaultB_PFCd_2,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88378,TPHATE_DiffOp_IDE,17Networks_RH_DefaultB_PFCd_3,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88379,TPHATE_DiffOp_IDE,17Networks_RH_DefaultB_PFCd_4,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88380,TPHATE_DiffOp_IDE,17Networks_RH_DefaultB_PFCd_5,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88381,TPHATE_DiffOp_IDE,17Networks_RH_DefaultB_PFCv_1,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88382,TPHATE_DiffOp_IDE,17Networks_RH_DefaultB_PFCv_2,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88383,TPHATE_DiffOp_IDE,17Networks_RH_DefaultB_PFCv_3,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88384,TPHATE_DiffOp_IDE,17Networks_RH_DefaultC_IPL_1,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88385,TPHATE_DiffOp_IDE,17Networks_RH_DefaultC_IPL_2,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88386,TPHATE_DiffOp_IDE,17Networks_RH_DefaultC_Rsp_1,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88387,TPHATE_DiffOp_IDE,17Networks_RH_DefaultC_Rsp_2,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88388,TPHATE_DiffOp_IDE,17Networks_RH_DefaultC_PHC_1,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88389,TPHATE_DiffOp_IDE,17Networks_RH_DefaultC_PHC_2,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88390,TPHATE_DiffOp_IDE,17Networks_RH_TempPar_1,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88391,TPHATE_DiffOp_IDE,17Networks_RH_TempPar_2,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88392,TPHATE_DiffOp_IDE,17Networks_RH_TempPar_3,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88393,TPHATE_DiffOp_IDE,17Networks_RH_TempPar_4,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88394,TPHATE_DiffOp_IDE,17Networks_RH_TempPar_5,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88395,TPHATE_DiffOp_IDE,17Networks_RH_TempPar_6,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88396,TPHATE_DiffOp_IDE,17Networks_RH_TempPar_7,5.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88397,TPHATE_DiffOp_IDE,17Networks_RH_TempPar_8,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88398,TPHATE_DiffOp_IDE,17Networks_RH_TempPar_9,6.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88399,TPHATE_DiffOp_IDE,17Networks_RH_TempPar_10,7.0,aeronaut,s1607_1_4,infant_restmovie,14.4
88400,TPHATE_DiffOp_IDE,17Networks_LH_VisCent_ExStr_1,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88401,TPHATE_DiffOp_IDE,17Networks_LH_VisCent_ExStr_2,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88402,TPHATE_DiffOp_IDE,17Networks_LH_VisCent_ExStr_3,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88403,TPHATE_DiffOp_IDE,17Networks_LH_VisCent_ExStr_4,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88404,TPHATE_DiffOp_IDE,17Networks_LH_VisCent_ExStr_5,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88405,TPHATE_DiffOp_IDE,17Networks_LH_VisCent_ExStr_6,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88406,TPHATE_DiffOp_IDE,17Networks_LH_VisCent_Striate_1,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88407,TPHATE_DiffOp_IDE,17Networks_LH_VisCent_ExStr_7,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88408,TPHATE_DiffOp_IDE,17Networks_LH_VisCent_ExStr_8,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88409,TPHATE_DiffOp_IDE,17Networks_LH_VisCent_ExStr_9,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88410,TPHATE_DiffOp_IDE,17Networks_LH_VisCent_ExStr_10,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88411,TPHATE_DiffOp_IDE,17Networks_LH_VisCent_ExStr_11,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88412,TPHATE_DiffOp_IDE,17Networks_LH_VisPeri_ExStrInf_1,5.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88413,TPHATE_DiffOp_IDE,17Networks_LH_VisPeri_ExStrInf_2,5.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88414,TPHATE_DiffOp_IDE,17Networks_LH_VisPeri_ExStrInf_3,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88415,TPHATE_DiffOp_IDE,17Networks_LH_VisPeri_ExStrInf_4,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88416,TPHATE_DiffOp_IDE,17Networks_LH_VisPeri_ExStrInf_5,5.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88417,TPHATE_DiffOp_IDE,17Networks_LH_VisPeri_StriCal_1,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88418,TPHATE_DiffOp_IDE,17Networks_LH_VisPeri_StriCal_2,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88419,TPHATE_DiffOp_IDE,17Networks_LH_VisPeri_ExStrSup_1,5.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88420,TPHATE_DiffOp_IDE,17Networks_LH_VisPeri_ExStrSup_2,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88421,TPHATE_DiffOp_IDE,17Networks_LH_VisPeri_ExStrSup_3,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88422,TPHATE_DiffOp_IDE,17Networks_LH_VisPeri_ExStrSup_4,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88423,TPHATE_DiffOp_IDE,17Networks_LH_VisPeri_ExStrSup_5,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88424,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_1,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88425,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_2,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88426,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_3,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88427,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_4,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88428,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_5,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88429,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_6,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88430,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_7,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88431,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_8,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88432,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_9,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88433,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_10,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88434,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_11,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88435,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_12,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88436,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_13,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88437,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_14,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88438,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_15,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88439,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_16,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88440,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_17,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88441,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_18,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88442,TPHATE_DiffOp_IDE,17Networks_LH_SomMotA_19,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88443,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_Aud_1,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88444,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_Aud_2,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88445,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_Ins_1,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88446,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_S2_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88447,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_S2_2,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88448,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_Aud_3,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88449,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_Aud_4,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88450,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_S2_3,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88451,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_S2_4,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88452,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_S2_5,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88453,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_S2_6,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88454,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_Cent_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88455,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_Cent_2,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88456,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_Cent_3,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88457,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_Cent_4,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88458,TPHATE_DiffOp_IDE,17Networks_LH_SomMotB_Cent_5,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88459,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_TempOcc_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88460,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_TempOcc_2,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88461,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_TempOcc_3,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88462,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_TempOcc_4,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88463,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_ParOcc_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88464,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_ParOcc_2,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88465,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_SPL_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88466,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_SPL_2,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88467,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_SPL_3,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88468,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_SPL_4,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88469,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_SPL_5,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88470,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_SPL_6,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88471,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnA_SPL_7,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88472,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_PostC_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88473,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_PostC_2,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88474,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_PostC_3,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88475,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_PostC_4,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88476,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_PostC_5,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88477,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_PostC_6,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88478,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_PostC_7,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88479,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_PostC_8,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88480,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_PostC_9,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88481,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_FEF_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88482,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_FEF_2,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88483,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_FEF_3,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88484,TPHATE_DiffOp_IDE,17Networks_LH_DorsAttnB_PrCv_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88485,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_ParOper_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88486,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_ParOper_2,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88487,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_ParOper_3,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88488,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_Ins_1,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88489,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_Ins_2,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88490,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_Ins_3,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88491,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_Ins_4,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88492,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_FrOper_1,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88493,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_FrOper_2,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88494,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_ParMed_1,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88495,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_ParMed_2,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88496,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_ParMed_3,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88497,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_FrMed_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88498,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_FrMed_2,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88499,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnA_FrMed_3,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88500,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnB_PFCl_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88501,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnB_PFCl_2,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88502,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnB_PFCl_3,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88503,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnB_Ins_1,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88504,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnB_Ins_2,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88505,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnB_Ins_3,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88506,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnB_OFC_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88507,TPHATE_DiffOp_IDE,17Networks_LH_SalVentAttnB_PFCmp_1,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88508,TPHATE_DiffOp_IDE,17Networks_LH_LimbicB_OFC_1,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88509,TPHATE_DiffOp_IDE,17Networks_LH_LimbicB_OFC_2,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88510,TPHATE_DiffOp_IDE,17Networks_LH_LimbicB_OFC_3,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88511,TPHATE_DiffOp_IDE,17Networks_LH_LimbicB_OFC_4,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88512,TPHATE_DiffOp_IDE,17Networks_LH_LimbicB_OFC_5,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88513,TPHATE_DiffOp_IDE,17Networks_LH_LimbicA_TempPole_1,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88514,TPHATE_DiffOp_IDE,17Networks_LH_LimbicA_TempPole_2,8.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88515,TPHATE_DiffOp_IDE,17Networks_LH_LimbicA_TempPole_3,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88516,TPHATE_DiffOp_IDE,17Networks_LH_LimbicA_TempPole_4,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88517,TPHATE_DiffOp_IDE,17Networks_LH_LimbicA_TempPole_5,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88518,TPHATE_DiffOp_IDE,17Networks_LH_LimbicA_TempPole_6,7.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88519,TPHATE_DiffOp_IDE,17Networks_LH_LimbicA_TempPole_7,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
88520,TPHATE_DiffOp_IDE,17Networks_LH_ContA_Temp_1,6.0,aeronaut,s3607_1_2,infant_restmovie,10.4
